Industrial Equipment & Components	22	7.54	2.592560163644854	24900000.0	28250000.0	28.6	25.5	11885000.0	0.0
Photographic Equipment & Supplies	17	2.87	-2.6408711907658526	-27000.0	593175.0	6.1	2266.7	213000.0	369500.0
Diversified Communication Services	68	-7.65	-2.4961792724384004	-969250.0	-3480000.0	-13.3	23.3	626000.0	0.0
Networking & Communication Devices	35	-2.4699999999999998	-0.14296917533377423	-53120.0	-885170.0	1.3	25.65	1207000.0	7539000.0
Scientific & Technical Instruments	138	3.21	0.6695117119004568	1060000.0	3200000.0	13.5	18.05	1379000.0	3051000.0
Semiconductor - Integrated Circuits	69	0.09	0.6738648664398104	6140000.0	1350000.0	17.3	25.6	3342000.0	18790000.0
Semiconductor Equipment & Materials	57	3.56	1.597067885746274	20880000.0	4740000.0	38.5	33.1	2594500.0	19745500.0
Aerospace/Defense - Major Diversified	6	3.285	1.2488878469233646	79535000.0	578250000.0	-6.05	10.2	58465500.0	233500.0
Aerospace/Defense Products & Services	57	4.73	1.1505945373428887	7880000.0	16845000.0	23.45	15.95	4179000.0	0.0
Textile - Apparel Footwear & Accessories	30	9.469999999999999	2.0969901091487464	14495000.0	27880000.0	30.9	10.0	3086500.0	0.0
